acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
12.688,22.936,1017.480,0.000,0.000,0.000
-24.888,26.840,982.832,0.000,0.000,0.000
-19.032,29.768,1037.976,0.000,0.000,0.000
20.984,8.296,976.488,0.000,0.000,0.000
-31.232,17.080,1034.560,0.000,0.000,0.000
-11.224,26.840,974.536,0.000,0.000,0.000
24.888,24.400,999.424,0.000,0.000,0.000
8.296,18.056,986.736,0.000,0.000,0.000
-14.152,21.960,1013.088,0.000,0.000,0.000
13.664,12.688,993.568,0.000,0.000,0.000
9.272,27.816,1004.792,0.000,0.000,0.000
-9.760,20.008,989.664,0.000,0.000,0.000
-0.488,16.104,1015.528,0.000,0.000,0.000
0.976,18.056,992.592,0.000,0.000,0.000
13.176,18.056,1007.720,0.000,0.000,0.000
7.320,19.520,984.784,0.000,0.000,0.000
14.152,18.544,1006.744,0.000,0.000,0.000
2.440,24.400,994.056,0.000,0.000,0.000
18.544,15.616,1003.328,0.000,0.000,0.000
17.568,21.960,994.544,0.000,0.000,0.000
-1.464,21.472,1004.792,0.000,0.000,0.000
3.904,21.960,996.496,0.000,0.000,0.000
7.808,22.448,994.056,0.000,0.000,0.000
16.104,20.496,1004.792,0.000,0.000,0.000
1.952,26.840,988.688,0.000,0.000,0.000
50.264,19.520,978.440,0.000,0.000,0.000
-8.784,27.328,1012.112,0.000,0.000,0.000
16.592,19.520,994.544,0.000,0.000,0.000
20.496,22.448,995.032,0.000,0.000,0.000
26.352,19.032,987.224,0.000,0.000,0.000
-34.648,24.888,1035.048,0.000,0.000,0.000
19.520,17.080,985.272,0.000,0.000,0.000
42.944,24.400,984.784,0.000,0.000,0.000
-17.568,26.840,1009.184,0.000,0.000,0.000
-0.488,22.936,996.496,0.000,0.000,0.000
15.128,27.816,994.056,0.000,0.000,0.000
21.960,17.568,985.272,0.000,0.000,0.000
-10.248,25.864,1018.944,0.000,0.000,0.000
2.440,13.176,990.152,0.000,0.000,0.000
21.960,16.104,1008.696,0.000,0.000,0.000
5.856,24.400,987.224,0.000,0.000,0.000
-0.976,21.472,1016.992,0.000,0.000,0.000
24.888,22.936,977.952,0.000,0.000,0.000
0.976,18.544,1018.944,0.000,0.000,0.000
19.032,12.200,980.392,0.000,0.000,0.000
-22.936,19.032,1030.656,0.000,0.000,0.000
11.712,16.104,997.960,0.000,0.000,0.000
9.760,20.496,1002.352,0.000,0.000,0.000
26.840,24.400,985.760,0.000,0.000,0.000
-4.392,28.304,1002.840,0.000,0.000,0.000
10.736,20.496,1005.280,0.000,0.000,0.000
-17.568,-45.872,996.984,0.000,0.000,0.000
-5.856,32.208,1004.792,0.000,0.000,0.000
-0.488,27.328,1004.304,0.000,0.000,0.000
-9.760,-8.784,998.936,0.000,0.000,0.000
-12.688,30.744,1013.088,0.000,0.000,0.000
24.888,23.424,982.344,0.000,0.000,0.000
-1.952,27.328,984.296,0.000,0.000,0.000
6.344,22.448,1008.696,0.000,0.000,0.000
4.392,22.448,992.104,0.000,0.000,0.000
-11.224,21.960,1019.432,0.000,0.000,0.000
22.448,31.720,954.528,0.000,0.000,0.000
-6.832,13.176,1030.168,0.000,0.000,0.000
-5.368,18.544,994.056,0.000,0.000,0.000
2.928,20.984,995.520,0.000,0.000,0.000
2.928,52.216,988.200,0.000,0.000,0.000
1.464,20.008,1011.624,0.000,0.000,0.000
-1.952,22.448,990.152,0.000,0.000,0.000
4.880,15.128,1011.624,0.000,0.000,0.000
34.648,26.840,971.120,0.000,0.000,0.000
7.320,24.400,1002.840,0.000,0.000,0.000
-0.976,20.496,997.960,0.000,0.000,0.000
-2.440,16.104,1006.744,0.000,0.000,0.000
-7.808,19.032,1004.792,0.000,0.000,0.000
-13.176,24.400,1006.744,0.000,0.000,0.000
20.008,-8.296,986.248,0.000,0.000,0.000
-34.648,26.352,1010.160,0.000,0.000,0.000
6.344,9.272,1012.600,0.000,0.000,0.000
1.952,33.672,992.592,0.000,0.000,0.000
38.064,17.080,989.664,0.000,0.000,0.000
-17.568,20.984,1010.160,0.000,0.000,0.000
10.248,14.152,1010.160,0.000,0.000,0.000
23.912,30.256,966.240,0.000,0.000,0.000
3.904,21.960,1016.504,0.000,0.000,0.000
15.128,16.592,976.976,0.000,0.000,0.000
-13.664,9.272,1041.392,0.000,0.000,0.000
16.592,18.544,967.704,0.000,0.000,0.000
-4.392,16.592,1014.064,0.000,0.000,0.000
23.912,28.792,976.000,0.000,0.000,0.000
-7.320,20.984,1000.888,0.000,0.000,0.000
19.520,15.616,988.200,0.000,0.000,0.000
-0.000,17.080,1001.864,0.000,0.000,0.000
-10.248,10.736,1019.920,0.000,0.000,0.000
-15.616,26.352,999.912,0.000,0.000,0.000
39.040,6.832,981.856,0.000,0.000,0.000
-12.688,26.352,999.424,0.000,0.000,0.000
